Date,daily_ic,decile_spread,stocks,year,rolling_ic_63
2023-03-08,0.19112566833279906,0.04473329887289264,495,2023,0.18170643134140588
2023-03-09,0.09137252108389629,0.032820891496656276,495,2023,0.17974265068363393
2023-03-10,0.03805321729769947,0.013680500989050156,495,2023,0.1767279818881885
2023-03-13,0.015051784661292303,0.019849123206838497,495,2023,0.17335972777929484
2023-03-14,-0.0175073511660948,0.002134516228487659,495,2023,0.16946448127020527
2023-03-15,0.04926527914643365,0.0118218802540669,495,2023,0.16706049722772984
2023-03-16,0.09267881241565452,0.016553010644015147,495,2023,0.16560203281964994
2023-03-17,-0.03085036073151523,-0.008046460718232396,495,2023,0.1618241021744352
2023-03-20,0.07133965355527326,0.00819709873963085,495,2023,0.16011684842690385
2023-03-21,-0.06472399982586739,-0.011199276551549831,495,2023,0.15595312901481548
2023-03-22,-0.20804660817394263,-0.044106639312229065,495,2023,0.1493349519750199
2023-03-23,-0.1939864888931103,-0.04668950176924944,495,2023,0.14320421195951757
2023-03-24,-0.12048531547682652,-0.029725313494262946,495,2023,0.13857807989923082
2023-03-27,-0.17762574154764307,-0.024799501431442952,495,2023,0.1331262898742847
2023-03-28,-0.18797782579616196,-0.05625382961244896,495,2023,0.1276838472358026
2023-03-29,-0.18612173056145892,-0.039815537045510954,495,2023,0.12245375427251488
2023-03-30,-0.14720398447053795,-0.024132290790466644,495,2023,0.11803313560459598
2023-03-31,-0.15527582208397148,-0.025830659769384458,495,2023,0.11362492660961909
2023-04-03,-0.15538158785187647,-0.03203957658834985,495,2023,0.1093549819356271
2023-04-04,-0.24087456120563083,-0.06046368460375358,495,2023,0.10255343914087547
2023-04-05,-0.12658539818981246,-0.022649765118773438,495,2023,0.09628515074185703
2023-04-06,-0.08889558375976034,-0.02508159644736433,495,2023,0.09032714754276724
2023-04-10,-0.057093726873013805,-0.00789301329924157,495,2023,0.0834850209213537
2023-04-11,-0.06354454826441244,0.013773818659721708,495,2023,0.07790926925052562
2023-04-12,-0.10095911445656777,-0.021842827189341357,495,2023,0.07207697037917753
2023-04-13,-0.05572559867975827,0.0064050069271996265,495,2023,0.0674975467844738
2023-04-14,-0.08612182950043731,0.002269158516654334,495,2023,0.0635242673443013
2023-04-17,-0.06368642675943186,-0.002632073254991976,495,2023,0.05932214204709961
2023-04-18,-0.08025395656974604,0.008212676088329172,495,2023,0.05485196750052438
2023-04-19,0.0016851286800353014,0.02119543244916042,495,2023,0.052356962034381394
2023-04-20,0.11303610085443702,0.07476715976534201,495,2023,0.05196666032829021
2023-04-21,0.12248843403342555,0.06229070984227936,495,2023,0.0499050955332789
2023-04-24,0.1156598636225122,0.053934412008647736,495,2023,0.04920463897543695
2023-04-25,0.23432707643233958,0.10238242348780781,495,2023,0.05140417182013108
2023-04-26,0.2728727130255144,0.12546470567973422,495,2023,0.05420599648103893
2023-04-27,0.19048404905790306,0.10298368135732072,495,2023,0.054617100499952796
2023-04-28,0.2710241371531694,0.15236992090964685,495,2023,0.056555128201987284
2023-05-01,0.3003136365615144,0.17629604558712642,495,2023,0.05933002575617177
2023-05-02,0.3416684475682778,0.18647158475207024,495,2023,0.06326942409285363
2023-05-03,0.32905263949406566,0.15781716533344753,495,2023,0.06722537821858705
2023-05-04,0.3817945797954885,0.17286691705261537,496,2023,0.07146034096804936
2023-05-05,0.4485499507307776,0.1591028570578143,496,2023,0.07674015830851583
2023-05-08,0.33882650743168685,0.12852660267192456,496,2023,0.08029080314405167
2023-05-09,0.3973590320023759,0.13623295435247912,496,2023,0.08486437379558415
2023-05-10,0.29583650485513274,0.08629410000372217,496,2023,0.08814894144973091
2023-05-11,0.3423335713203955,0.08568358645052496,496,2023,0.09136853762007059
2023-05-12,0.22151934087417957,0.07588418606970762,496,2023,0.09293213333840801
2023-05-15,0.394612838320244,0.1262240036880648,496,2023,0.09744253940091102
2023-05-16,0.23743733171266107,0.06740815966416841,496,2023,0.09867546213525313
2023-05-17,0.3308596446715483,0.0881625639986866,496,2023,0.10064341312253232
2023-05-18,0.27891188774878006,0.07298428259161067,496,2023,0.10253554474166772
2023-05-19,0.2650646793763559,0.07627316872697028,496,2023,0.10313700787323507
2023-05-22,0.26426929121159015,0.06922100337356155,496,2023,0.10417234798257778
2023-05-23,0.17439387055470654,0.04887550573598433,496,2023,0.10414621035271936
2023-05-24,0.23235679964439618,0.05952946896011051,496,2023,0.10482785898710992
2023-05-25,0.17155090857953192,0.035767886751337685,496,2023,0.10411005545069692
2023-05-26,0.0931169617902921,0.009657266161031922,496,2023,0.10129596625259908
2023-05-30,0.00888773501222388,0.01109552277104435,496,2023,0.09777365612674581
2023-05-31,0.05338944714228675,0.00841924082113543,496,2023,0.09513994756613457
2023-06-01,0.12618428065951917,0.015717747932112912,496,2023,0.0936564468011213
2023-06-02,0.06024298282362798,0.00739715097671933,496,2023,0.09153703299119087
2023-06-05,-0.06935847735484264,-0.010152062991249742,496,2023,0.0867776083363325
2023-06-06,-0.024353157065560516,-0.0036471328912884102,496,2023,0.08343425577739783
2023-06-07,0.06456913524155687,0.0038545369506135596,496,2023,0.08142542191880667
2023-06-08,0.10963552576455801,0.011825051081417078,496,2023,0.08171531088199178
2023-06-09,0.10931630840763053,0.025155607146066662,496,2023,0.0828464710583399
2023-06-12,0.05513580013807183,0.0045566963228167775,496,2023,0.08348272527225704
2023-06-13,-0.06528063788399999,0.005132586355532771,496,2023,0.08272441913387758
2023-06-14,-0.06596047447932954,0.019479156273441357,496,2023,0.08089543891759561
2023-06-15,-0.07965023769203687,0.001960159994672009,496,2023,0.07816005716985448
2023-06-16,-0.09773479587200623,0.001786171309996757,496,2023,0.07709839946921178
2023-06-20,-0.059051572386420184,0.017054748858111504,496,2023,0.07502869747013728
2023-06-21,-0.10265650599589718,0.0028072515422347642,496,2023,0.07442659419759712
2023-06-22,-0.13758366425335986,-0.02181459350525782,496,2023,0.07554505362490796
2023-06-23,-0.062173136571137474,0.003692466371832532,496,2023,0.07763732905859008
2023-06-26,-0.06721698716246649,0.011747186183275018,496,2023,0.07848285807945293
2023-06-27,-0.014053136020423615,0.005407750439404218,496,2023,0.08107924864337704
2023-06-28,-0.00024260912493534025,0.012773817001359971,496,2023,0.0840591727175235
2023-06-29,0.06387582582493986,0.02866477279803679,496,2023,0.08802738789825998
2023-06-30,0.02318407020815017,0.016521915023389303,496,2023,0.0907319601947471
2023-07-03,-0.028602307884452362,-0.003139298087346633,496,2023,0.09274265089632677
2023-07-05,-0.0268771967090913,0.011452176124001099,496,2023,0.09478240313668844
2023-07-06,0.04087781822902223,0.00705163410255303,496,2023,0.09925466312771468
2023-07-07,-0.005636753069738076,0.0020196937929435194,496,2023,0.10117448289152538
2023-07-10,-0.021323837452869712,-0.015529231098683554,496,2023,0.10224705029322206
2023-07-11,-0.08139757410543418,-0.025546110891112472,496,2023,0.10186127494032651
2023-07-12,-0.06694045012990946,-0.022083116673208652,496,2023,0.10180737173611225
2023-07-13,-0.031041871955093215,-0.009389685692387864,496,2023,0.10291716923613567
2023-07-14,-0.02998902505944759,-0.012353851696012465,496,2023,0.1033256862777279
2023-07-17,-0.006930143913333373,0.01099737432950025,496,2023,0.10458269716006288
2023-07-18,-0.03612948463016614,-0.0029528086734407523,496,2023,0.1050201089398925
2023-07-19,-0.026447639896072427,-0.01814963642744084,496,2023,0.10587417745852225
2023-07-20,0.007809810967466579,-0.006072818592328667,496,2023,0.10597139463768782
2023-07-21,-0.05054127305376737,-0.021113635018599818,496,2023,0.10337492838517663
2023-07-24,-0.0755657109814311,-0.02133064592464028,496,2023,0.10023121179763922
2023-07-25,-0.025826414990431344,-0.008623868286326133,496,2023,0.09798539785140202
2023-07-26,0.0020123674598913127,-0.010937002871873233,496,2023,0.0942978627883473
2023-07-27,-0.012822782245771793,-0.01092889761352277,496,2023,0.08976301365705704
2023-07-28,-0.009028757097816618,-0.018844610258276957,496,2023,0.08659614371807736
2023-07-31,0.05832384335337539,0.000691717852491629,496,2023,0.08321994857839808
2023-08-01,0.08141930763466428,-0.022085612129513814,496,2023,0.07974543542082903
2023-08-02,0.004274916360332079,-0.025533734798351797,496,2023,0.07438998254451243
2023-08-03,0.04874122545635494,-0.02055179353262024,496,2023,0.06994059502010433
2023-08-04,0.08276206604239315,0.015438137875214863,496,2023,0.06519404718275361
2023-08-07,0.09123932254327528,0.01013273388862996,496,2023,0.05952244990993612
2023-08-08,0.07810135495278611,0.012047723260326307,496,2023,0.055383955426144035
2023-08-09,0.11376086430607102,0.030068681921285173,496,2023,0.05088239720874237
2023-08-10,0.03580023641359398,0.01516693950917317,496,2023,0.046754837392210015
2023-08-11,0.061776720931650514,0.014563736104135515,496,2023,0.04230155405270612
2023-08-14,0.08694817979234153,0.030464486430605422,496,2023,0.040165503876803926
2023-08-15,-0.09433875983171758,-0.00999854572148174,496,2023,0.032404367398201364
2023-08-16,0.01026707655512744,0.009228536521959672,496,2023,0.028798490332208767
2023-08-17,0.0034607449191729066,0.014275899321703634,496,2023,0.023601682399631382
2023-08-18,0.024992476855266493,0.018620598961718055,496,2023,0.0195712155600518
2023-08-21,0.0031374955500353043,0.002710432194078613,496,2023,0.015413641213602268
2023-08-22,-0.0637253629302698,-0.01939453572223782,496,2023,0.010207376862144173
2023-08-23,-0.08082433997926956,-0.02873145236550704,496,2023,0.006156294155255664
2023-08-24,-0.14119752729475585,-0.02990455361406486,496,2023,0.00022686039431674308
2023-08-25,-0.05857136956637183,-0.011975811026782177,496,2023,-0.003425874179427761
2023-08-28,-0.1268859491258401,-0.03427128991838546,496,2023,-0.006917983876509224
2023-08-29,-0.09520013531826343,-0.015792581656666364,496,2023,-0.008570172294453466
2023-08-30,-0.07360536631322637,0.001658145565833726,496,2023,-0.010585962984223516
2023-08-31,-0.09703234067159555,-0.01866178514388033,496,2023,-0.014129083957733274
2023-09-01,-0.0690933479665874,-0.021428969960863006,496,2023,-0.016182041589323994
2023-09-05,-0.009335288367546431,-0.014040339696448936,496,2023,-0.015229292557779611
2023-09-06,-0.07603480118246132,-0.015136568305901151,496,2023,-0.016049636115190734
2023-09-07,0.05074818411937902,0.009374220360113322,496,2023,-0.01626901629173324
2023-09-08,0.0586038223475752,0.005314615655151553,496,2023,-0.017079043330098048
2023-09-11,0.06434776793704554,0.00503265130384894,496,2023,-0.017792829686774
2023-09-12,0.03639392562609282,-0.002296362471546274,496,2023,-0.018090319758392714
2023-09-13,0.12163410570952597,0.016280905453062575,496,2023,-0.015123419066431982
2023-09-14,0.07229279882619273,0.0028049882853524713,496,2023,-0.012928922664757026
2023-09-15,0.05522735631776977,0.005918664276374113,496,2023,-0.010788008474125175
2023-09-18,0.04155588467264978,0.020097481755369986,496,2023,-0.008577045290876668
2023-09-19,0.043406971644136566,0.0017759648852895592,496,2023,-0.0069507191951535445
2023-09-20,-0.030254154447702835,-0.001626019981936289,496,2023,-0.00580147551978538
2023-09-21,-0.03188407079820074,0.009473029998561379,496,2023,-0.004123704195100315
2023-09-22,-0.02131213478328426,0.01739342078887862,496,2023,-0.0034751168651343902
2023-09-25,-0.061201519970261443,0.002031995210421532,496,2023,-0.0033796332589089138
2023-09-26,-0.02098721360420588,0.009498113959192934,496,2023,-0.003489697982461013
2023-09-27,-0.08454529719863658,0.019310408083925312,496,2023,-0.004827835888392779
2023-09-28,-0.1189855653962878,-0.004053664151913201,496,2023,-0.007730397653809092
2023-09-29,-0.21449203530075858,-0.031049867555468385,496,2023,-0.011503034249188596
2023-10-02,-0.15464723826831958,-0.036878339153018136,496,2023,-0.0135037474298849
2023-10-03,-0.20281522959850992,-0.045674542278428605,496,2023,-0.01629641461860583
2023-10-04,-0.19340352257345084,-0.05565348985846622,497,2023,-0.020015166059914925
2023-10-05,-0.17058071319483165,-0.04865598338661761,497,2023,-0.022633324157138632
2023-10-06,-0.13313421140914666,-0.04111588480900917,497,2023,-0.02440809199771446
2023-10-09,0.04833763560766074,0.012075489118638729,497,2023,-0.02234880295464946
2023-10-10,-0.019994529946879096,-0.00037796610160331504,497,2023,-0.02160362961841088
2023-10-11,0.03660556420528613,0.004042187854999548,497,2023,-0.020529860790468354
2023-10-12,0.11550052354547026,0.020696715133037513,497,2023,-0.01822050287610458
2023-10-13,0.1942042064087025,0.04567738485513777,497,2023,-0.015027894140834167
2023-10-16,0.2194840242387086,0.06509035224631855,497,2023,-0.010970536857201235
2023-10-17,0.2402665116231787,0.07297869034529988,497,2023,-0.006736978896578202
2023-10-18,0.2573359902907535,0.07271820655923582,497,2023,-0.0027762458914466622
2023-10-19,0.37101612785926597,0.07468704034876683,497,2023,0.003915141424633232
2023-10-20,0.3748938442157023,0.09984948295840602,497,2023,0.011065293094429
2023-10-23,0.39765028179180023,0.09813801459304546,497,2023,0.017787145424305692
2023-10-24,0.3500165391884928,0.09932555458415486,497,2023,0.023311021166029525
2023-10-25,0.34583110790667054,0.09820899254006056,497,2023,0.029003940057338133
2023-10-26,0.41024694611508933,0.11926609935521404,497,2023,0.035659109949606485
2023-10-27,0.4076067364153831,0.12029244761981056,497,2023,0.04120328285535264
2023-10-30,0.346170493618532,0.1026612325534749,497,2023,0.045405682632874346
2023-10-31,0.4127812932785207,0.11118531135410156,497,2023,0.05188991083792496
2023-11-01,0.4550830048303815,0.12019893612926476,497,2023,0.058339780351798404
2023-11-02,0.3985215216679009,0.09502705712276435,497,2023,0.06335183520299693
2023-11-03,0.39536255621564603,0.10949825257494278,497,2023,0.06817918811843139
2023-11-06,0.31840968078193216,0.07474819018568471,497,2023,0.07199360598873529
2023-11-07,0.3077913653706147,0.06915702842833533,497,2023,0.07507345521198201
2023-11-08,0.14953518233380073,0.03503124459967913,497,2023,0.07687877181389005
2023-11-09,0.18998210014068084,0.0497454545436754,497,2023,0.07891377783308101
2023-11-10,0.24795918925914603,0.08065999252142944,497,2023,0.08146950814207791
2023-11-13,0.2201221319365865,0.05850231910869676,497,2023,0.08646095086855894
2023-11-14,0.23981989488426872,0.08089542128839694,497,2023,0.09010464639759293
2023-11-15,0.06606751043736944,0.0208927991706672,497,2023,0.09109840458042144
2023-11-16,0.05364620681727363,0.023512991718123644,497,2023,0.0915532256909295
2023-11-17,0.113415725601178,0.02811898799740254,497,2023,0.09330367378697937
2023-11-20,0.12234727838464912,0.029843216486083204,497,2023,0.09625720777610508
2023-11-21,0.04359874755724397,0.024793617331204797,497,2023,0.0982321774195418
2023-11-22,0.14132550843342215,0.02974556106577738,497,2023,0.1027166700501478
2023-11-24,0.17082244731506022,0.026743224012287563,497,2023,0.10635784174667846
2023-11-27,0.1380390778405372,0.027337415177804712,497,2023,0.11056300090487493
2023-11-28,0.15095460051408335,0.03548162635277382,497,2023,0.1144702189339598
2023-11-29,0.10736895136852986,0.029088278211694952,497,2023,0.11734282715113054
2023-11-30,0.018278931263445423,0.01622781451204423,497,2023,0.11917316480089309
2023-12-01,0.05843045056190231,0.025606004505358798,497,2023,0.12119735207912308
2023-12-04,-0.08996653844559781,-0.017363316818832582,497,2023,0.11991749096677305
2023-12-05,-0.04476675443254162,0.005134998926131392,497,2023,0.12041380916915274
2023-12-06,-0.045001646098902004,-0.00019626570647520575,497,2023,0.1188939705942594
2023-12-07,-0.08666055798451808,0.004349846964020642,497,2023,0.11658818677946425
2023-12-08,-0.0492752472862828,0.019862496228718756,497,2023,0.11478464685528444
2023-12-11,-0.06997337698949234,0.0018617254983516896,497,2023,0.11309627697249737
2023-12-12,-0.05620538231331245,0.0101735108647952,497,2023,0.11027342795626184
2023-12-13,-0.002932577978559269,0.01622203315880815,497,2023,0.1090793743561864
2023-12-14,0.08609576229237063,0.02690245380968209,497,2023,0.10956934905419595
2023-12-15,0.2684812723992615,0.04925027853925551,497,2023,0.11317133933557075
2023-12-18,0.30243382174117384,0.05721899662662082,497,2023,0.11728287663869831
2023-12-19,0.3011948488443291,0.0467669235033778,497,2023,0.12254397192904803
2023-12-20,0.277681342622388,0.054682203573254734,497,2023,0.12745770865000977
2023-12-21,0.2745391900567807,0.05301980856938705,497,2023,0.13215376142524887
2023-12-22,0.24804814115943236,0.06404224759275431,497,2023,0.1370624862050853
2023-12-26,0.2569037427049667,0.06424903147508344,497,2023,0.14147345376554835
2023-12-27,0.26946697675364273,0.06925515433546652,497,2023,0.14709269620923532
2023-12-28,0.29678273684078826,0.07354411696507314,497,2023,0.1536921930701413
2023-12-29,0.2929672868145523,0.07275131391345886,497,2023,0.1617471029449875
2024-01-02,0.13187119217442236,0.05732731672927652,497,2024,0.16629501453931675
2024-01-03,0.26730886680362004,0.09869356457021262,497,2024,0.17375730178379498
2024-01-04,0.2645475456704471,0.09210302519905089,497,2024,0.18102636635909497
2024-01-05,0.22310544182311123,0.09085920917532767,497,2024,0.18727535294668135
2024-01-08,0.25750587864536617,0.09103063108913197,497,2024,0.19347598929675297
2024-01-09,0.2677050448825874,0.09074107037312718,497,2024,0.19695801166619625
2024-01-10,0.25259905722715614,0.07514794841059372,497,2024,0.20128489400229205
2024-01-11,0.24225678595474912,0.10531496054351375,497,2024,0.2045491991094264
2024-01-12,0.24711355971038043,0.06888637831623645,497,2024,0.20663829492156782
2024-01-16,0.31827752367293544,0.10073547483481407,497,2024,0.20860771265592074
2024-01-17,0.2057624604994913,0.05572189008127976,497,2024,0.20838991005688554
2024-01-18,0.18885368174847766,0.09658060563646828,497,2024,0.20757383339220775
2024-01-19,0.1608849560636262,0.09929016016788977,497,2024,0.20604286459495175
2024-01-22,0.09482096621704576,0.04351257232655439,497,2024,0.20165881441015462
2024-01-23,-0.017899663820466524,0.0209796364913699,497,2024,0.19542399682227893
2024-01-24,-0.047969707088234816,0.00663494319593613,497,2024,0.18835066366545294
2024-01-25,0.009751669754242517,0.06782056901979994,497,2024,0.18294963399189343
2024-01-26,0.07291260192323784,0.06527947712819812,497,2024,0.17861759421437862
2024-01-29,0.09129104201579474,0.06869090670207752,497,2024,0.1735548020858184
2024-01-30,0.06615479898434524,0.023631975204033012,497,2024,0.1681349300631035
2024-01-31,0.10559929729953761,0.04909526046997939,497,2024,0.1643163396453417
2024-02-01,0.1445601318755909,0.045525563265195454,497,2024,0.1600588608929142
2024-02-02,0.18453687535238636,0.07964721081193268,497,2024,0.155764477885327
2024-02-05,0.11342237255636424,0.04528596517541846,497,2024,0.15123909456609624
2024-02-06,0.04637287385408447,0.05179301454274764,497,2024,0.14569957579845244
2024-02-07,0.06168980458733748,0.02463406835645099,497,2024,0.14162465712869696
2024-02-08,0.08876168006875297,0.04019026224012621,497,2024,0.13814799545723883
2024-02-09,0.030170627339630482,-0.004824961780855131,497,2024,0.1362533199811409
2024-02-12,-0.02240033672692979,0.009467240815748228,497,2024,0.1328821701895915
2024-02-13,0.05088635192421533,0.012100392691683871,497,2024,0.12975402991443388
2024-02-14,0.01519777428660576,-0.00404110992092749,497,2024,0.12650126233268816
2024-02-15,-0.045466346465892135,-0.03553687061633798,497,2024,0.12197290929538403
2024-02-16,-0.04761604997259109,-0.02365899041072976,497,2024,0.12016840833649577
2024-02-20,-0.031246847583753592,-0.008961638599754712,497,2024,0.11882089953647945
2024-02-21,0.038323117875539284,-0.00012702974946495957,497,2024,0.11762895338210426
2024-02-22,-0.019820047373240612,-0.015677070460696794,497,2024,0.11537232916372504
2024-02-23,-0.03456446021640922,-0.015285004435751379,497,2024,0.114131643326048
2024-02-26,0.012712790540366177,-0.0006376004146428217,497,2024,0.11209017161345981
2024-02-27,-0.05336390672054089,-0.012137046333311127,497,2024,0.10853165805733916
2024-02-28,-0.048117504091787416,-0.007157343704194474,497,2024,0.10557679167746098
2024-02-29,-0.00799540734496368,0.0022126620634719185,497,2024,0.10305377567969834
2024-03-01,-0.0994500817575488,-0.02253815893399424,497,2024,0.09977093388404629
2024-03-04,-0.06608696094170934,-0.020674484654195868,497,2024,0.09843179273793273
2024-03-05,-0.06288058705908206,-0.02945390660487395,497,2024,0.09650622071220283
2024-03-06,-0.09235817157120726,-0.025051382291354677,497,2024,0.09646825828163759
2024-03-07,-0.12755458127701302,-0.02018513078772831,497,2024,0.09515416579204282
2024-03-08,-0.17253638425969733,-0.03742825769305667,497,2024,0.09312980486885557
2024-03-11,-0.05898146359697244,-0.016313875951926928,497,2024,0.09356915557341978
2024-03-12,-0.08997953910794734,-0.02878434660494823,497,2024,0.09292305570323464
2024-03-13,-0.11323049060003237,-0.025108723887089908,497,2024,0.09223643485227369
2024-03-14,-0.08002112949754493,-0.007815791256735368,497,2024,0.09185840711919065
2024-03-15,-0.08051642540825989,-0.01492893951935335,497,2024,0.09062691747744936
2024-03-18,-0.1733452600562567,-0.031275417015096944,497,2024,0.08650880601159813
2024-03-19,-0.05054569547092114,-0.004382782724299,497,2024,0.08144488588667459
2024-03-20,-0.15472821382238242,-0.031774448964159895,497,2024,0.07418834563963402
2024-03-21,-0.24590107688493965,-0.03929863035609438,497,2024,0.06550428332647103
2024-03-22,-0.3012130302217502,-0.06309107065038148,497,2024,0.056315483757516445
2024-03-25,-0.31301841362985533,-0.05405864958782637,497,2024,0.046989172587887304
2024-03-26,-0.3069390095310254,-0.05262059738911312,498,2024,0.03817985273565781
2024-03-27,-0.2569693604075621,-0.04306138736024785,499,2024,0.030023136813236727
2024-03-28,-0.25846942076924934,-0.0521608476729139,499,2024,0.021643193995413045
2024-04-01,-0.24316411135524058,-0.04941574152248415,499,2024,0.013072609103412581
2024-04-02,-0.17742395634642777,-0.037720015319474165,499,2024,0.005606081434190677
2024-04-03,-0.1681857208392689,-0.03083824811213723,499,2024,0.0008432732911162129
2024-04-04,-0.22120298428181662,-0.042917171055778726,499,2024,-0.0069108830753192895
2024-04-05,-0.17636313591037495,-0.03686209201390428,499,2024,-0.013909465322633926
2024-04-08,-0.11820856170171667,-0.021449383986011747,499,2024,-0.019327147918266115
2024-04-09,-0.14154767366057414,-0.026468658035310975,499,2024,-0.025661331288201673
2024-04-10,-0.1763572446097013,-0.03457015424109839,499,2024,-0.03270993905792054
2024-04-11,-0.17550020522973656,-0.03804501489176664,499,2024,-0.039505165446125194
2024-04-12,-0.11904058719849335,-0.0397465495951104,499,2024,-0.04524004438506555
2024-04-15,-0.16927667382958686,-0.0343998146341149,499,2024,-0.051849413171414234
2024-04-16,-0.12268817152377043,-0.022954150063674406,499,2024,-0.058848868650727026
2024-04-17,-0.057836926865779736,-0.002704245476780144,499,2024,-0.06303298591049324
2024-04-18,0.05675553516671897,0.021563468728861494,499,2024,-0.06512978188798146
2024-04-19,0.05051056329526522,0.022021651472446606,499,2024,-0.06688175637636815
2024-04-22,0.10277161552019701,0.06202095037697447,499,2024,-0.06675555559377845
2024-04-23,0.15843185165511744,0.06501389738592259,499,2024,-0.06395664264972155
2024-04-24,0.03885728082671367,0.02548450579670304,499,2024,-0.06257843649234142
2024-04-25,0.1441679503585484,0.05297998336145417,499,2024,-0.06044484473671752
2024-04-26,0.14478711640147762,0.05218092227048633,499,2024,-0.05930397942753911
2024-04-29,0.0903629910423256,0.04113993598622365,499,2024,-0.059318710395371954
2024-04-30,0.09739169906077214,0.051010777540519574,499,2024,-0.058822886584635026
2024-05-01,0.1324946760991863,0.05395725672766783,499,2024,-0.05839597581003743
2024-05-02,0.05636149407248231,0.004267794037874587,499,2024,-0.05979595418786454
2024-05-03,-0.07051143250356133,-0.013359290454649272,499,2024,-0.06384434002684784
2024-05-06,-0.036782866938696666,-0.013209981740075514,499,2024,-0.06622855017756309
2024-05-07,-0.07364589419803462,-0.02906297404603543,499,2024,-0.06813360998791418
2024-05-08,0.06720824782094309,0.01659231159279305,499,2024,-0.06804601565087282
2024-05-09,0.043407393099451914,-0.009375572175458851,499,2024,-0.06876592496784587
2024-05-10,0.0726819421976483,0.015843023701155007,499,2024,-0.06809114219232176
2024-05-13,0.09107216843325204,0.024815392702028028,499,2024,-0.06628999131676333
2024-05-14,0.08323857353260739,0.020845714631037664,499,2024,-0.065776463989646
2024-05-15,0.1442723519327812,0.016694716575661322,499,2024,-0.06372766116986543
2024-05-16,0.09332689475336213,0.015660894108156333,499,2024,-0.06152459384892489
2024-05-17,0.07925953111041358,0.026138439345022364,499,2024,-0.05951069573649624
2024-05-20,0.1333332689475336,0.03240297937967076,499,2024,-0.05689831293441232
2024-05-21,0.09874003428543833,0.019016588839846207,499,2024,-0.05593931426123931
2024-05-22,0.11032706376608639,0.01470265718946212,499,2024,-0.053873487100297615
2024-05-23,0.0782924885916411,0.010800694061762931,499,2024,-0.05208210696048729
2024-05-24,0.0019178598160175771,-0.000977955048932059,499,2024,-0.05225345506722299
2024-05-28,0.019854166163652605,0.004464779255832243,499,2024,-0.051091263434140555
2024-05-29,0.05062162879976821,0.024186908087260466,499,2024,-0.049523975610465065
2024-05-30,0.0872400222131009,0.017518704247077434,499,2024,-0.04801230212541642
2024-05-31,0.10956979018277518,0.03869290051267309,499,2024,-0.04469452638033192
2024-06-03,0.14743308303353694,0.06088347840151258,499,2024,-0.04130531933310578
2024-06-04,0.16446174276263367,0.0671323280262131,499,2024,-0.03769671092323728
2024-06-05,0.20543940893835863,0.07897564669098041,499,2024,-0.03296976520086321
2024-06-06,0.10547746094598837,0.049450026003459956,499,2024,-0.02927084389573621
2024-06-07,0.16074394572277081,0.048734636313995265,499,2024,-0.023980679927760522
2024-06-10,0.11189511553226936,0.057231213107052925,499,2024,-0.021268353274915417
2024-06-11,0.08649037834705556,0.0403417008643262,499,2024,-0.018467243474042355
2024-06-12,0.05807615230460922,0.036325996502627175,499,2024,-0.015748090412063914
2024-06-13,-0.0013240939710746791,0.021285610887540406,499,2024,-0.01449893111799296
2024-06-14,0.12150006036168721,0.028295245640953686,499,2024,-0.011292320232755705
2024-06-17,0.156258541178743,0.03110368512654607,499,2024,-0.006060513863946186
2024-06-18,0.020878383272569235,0.0015032483801904473,499,2024,-0.0049267983283352275
2024-06-20,-0.0230909047009682,-0.0014201051615219083,499,2024,-0.0028373172311699233
2024-06-21,-0.05256768959605959,-0.0017639034458541095,499,2024,0.00023146669405039525
2024-06-24,0.0006080594924789337,0.008646594147471133,499,2024,0.005022277641895302
2024-06-25,0.018146847912692853,0.011831773030423539,499,2024,0.01027886909495162
2024-06-26,-0.08085356254678029,-0.009235835427891158,499,2024,0.013867526983590433
2024-06-27,-0.10368090397662795,-0.01002108810451001,499,2024,0.016300677085668753
2024-06-28,-0.0759105681242002,-0.022736725382575915,499,2024,0.019198436651463185
2024-07-01,-0.13869686360673153,-0.03712535452290198,499,2024,0.020856646933185546
2024-07-02,-0.039385083419851745,0.0038162427752817182,499,2024,0.023047740154242314
2024-07-03,-0.044603327136200105,-0.003302170778946751,499,2024,0.025009365451116417
2024-07-05,-0.1331949682497525,-0.02970514705601153,499,2024,0.026406318086546005
2024-07-08,-0.18607866335079795,-0.051893833041897576,499,2024,0.026252103365269452
2024-07-09,-0.13049211676364778,-0.037592817527565534,499,2024,0.026057126300794355
2024-07-10,-0.1240689571914914,-0.04398372670500555,499,2024,0.026334566244748052
2024-07-11,-0.10324890745346112,-0.06555627624974425,499,2024,0.027495016040878846
2024-07-12,-0.17857053866769682,-0.08366009049194634,499,2024,0.02744628058948265
2024-07-15,-0.19918767655793515,-0.07099476182134508,499,2024,0.026174104567904213
2024-07-16,-0.22979066566868675,-0.09062199735081405,499,2024,0.025213565014902625
2024-07-17,-0.13093039090228648,-0.03216844700353824,499,2024,0.02508273613587856
2024-07-18,-0.12976256126711253,-0.04437721590443223,499,2024,0.02394105939934947
2024-07-19,-0.037233309993480936,-0.009117461550978832,499,2024,0.022449172968235186
2024-07-22,-0.09755878021102445,-0.035785157479160445,499,2024,0.02009886592845281
2024-07-23,-0.09944621773667815,-0.02221208743781102,499,2024,0.01688905905135955
2024-07-24,-0.07334379602578651,-0.023178378402541236,499,2024,0.01321008051674203
